Researcher,Trial,Plot,Weight,Width,Length,Height,Shape,Area,Hollow,Double,Knob
Groves,Example Trial,402,0.86,1.55,1.32,1.08,25693,2259,0,0,0
Groves,Example Trial,402,2.43,1.37,2.91,1.61,26413,4963,0,0,0
Groves,Example Trial,402,3.74,2.22,3.26,1.6,30961,7832,0,0,0
Groves,Example Trial,402,2.17,1.55,2.65,1.41,26689,5153,0,0,0
Groves,Example Trial,402,1.56,1.58,2.25,1.22,27801,4012,0,0,0
Groves,Example Trial,402,3.18,1.88,2.99,1.59,28106,6733,0,0,0
Groves,Example Trial,402,2.45,2.06,2.49,1.5,31404,5517,0,0,0
Groves,Example Trial,402,2.92,2.04,2.65,1.58,29251,6269,0,0,0
Groves,Example Trial,402,1.51,1.96,1.48,1.37,26318,3511,0,0,0
Groves,Example Trial,402,2.56,1.74,2.62,1.6,28492,5427,0,0,0
Groves,Example Trial,402,7.21,2.91,5.17,1.94,40480,14264,0,0,0
Groves,Example Trial,402,2.86,2.57,1.99,1.6,28611,6031,0,0,1
Groves,Example Trial,402,1.38,1.43,1.91,1.39,27510,3184,0,0,0
Groves,Example Trial,402,4.84,2.06,3.63,1.8,27810,9380,0,0,0
Groves,Example Trial,402,1.75,2.26,1.56,1.37,27600,4198,0,0,0
Groves,Example Trial,402,3.3,2.28,2.33,1.8,28976,6370,0,0,1
Groves,Example Trial,402,1.76,1.7,2.23,1.34,28863,4409,0,0,0
Groves,Example Trial,402,2.21,2.14,1.96,1.48,28089,4846,0,0,0
Groves,Example Trial,402,1.66,2,1.62,1.39,27130,3905,0,0,0
Groves,Example Trial,402,1.06,1.78,1.35,1.16,26296,2722,0,0,0
Groves,Example Trial,402,2.92,1.92,2.7,1.6,28405,6294,0,0,0
Groves,Example Trial,402,0.72,1.51,1.22,0.96,24562,1992,0,0,0
Groves,Example Trial,402,0.92,1.33,1.75,1.09,27575,2464,0,0,0
Groves,Example Trial,402,1.8,1.64,2.44,1.33,29567,4453,0,0,0
Groves,Example Trial,402,1.66,1.76,2.04,1.35,29199,3860,0,0,0
Groves,Example Trial,402,2.09,2.4,2.7,1.3,40306,5784,1,0,0
Groves,Example Trial,402,3.26,2.48,2.62,1.67,33285,6818,0,0,0
Groves,Example Trial,402,0.54,1.27,1.19,0.85,23788,1471,0,0,0
Groves,Example Trial,402,1.94,1.58,2.44,1.41,28019,4571,0,0,0
Groves,Example Trial,402,2.27,1.84,2.41,1.51,29497,5019,0,0,0
Groves,Example Trial,402,1.3,1.45,2.12,1.15,27193,3501,0,0,0
Groves,Example Trial,402,2.61,1.7,2.76,1.57,28223,5696,0,0,0
Groves,Example Trial,402,2.04,1.68,2.52,1.34,27808,5046,0,0,0
Groves,Example Trial,402,1.44,1.96,1.54,1.3,27249,3579,0,0,0
Groves,Example Trial,402,1.61,1.53,2.28,1.25,27083,4180,0,0,0
Groves,Example Trial,402,3.56,2.71,2.57,1.63,31888,7698,0,0,0
Groves,Example Trial,402,1.36,1.92,1.56,1.25,27529,3448,0,0,0
Groves,Example Trial,402,3.84,2.1,3.07,1.67,28037,7728,0,0,0
Groves,Example Trial,402,0.73,1.55,1.19,0.91,22993,2071,0,0,0
Groves,Example Trial,402,1.37,1.84,1.56,1.34,28075,3286,0,0,0
,,,,,,,,,,,
Culls Weight,0,,,,,,,,,,
,,,,,,,,,,,
Researcher,Trial,Plot,Weight,Width,Length,Height,Shape,Area,Hollow,Double,Knob
Groves,Example Trial,401,1.51,1.9,1.75,1.32,29066,3670,0,0,0
Groves,Example Trial,401,1.58,1.9,1.83,1.3,28608,3916,0,0,0
Groves,Example Trial,401,2.48,2.46,2.04,1.47,29746,5664,0,0,0
Groves,Example Trial,401,3.17,1.84,3.07,1.55,27620,6959,0,0,0
Groves,Example Trial,401,5.6,2.69,5.06,1.64,39861,12877,1,1,1
Groves,Example Trial,401,3.03,2.44,2.33,1.68,31521,6249,0,0,1
Groves,Example Trial,401,2.79,2.5,2.01,1.64,29537,5895,0,0,1
Groves,Example Trial,401,3,2.06,2.84,1.61,31397,6616,0,0,0
Groves,Example Trial,401,1,1.7,1.46,1.11,27550,2747,0,0,0
Groves,Example Trial,401,2.22,3.35,1.88,1.41,40000,5874,1,0,0
Groves,Example Trial,401,2.18,1.78,3.02,1.49,36741,5252,0,0,0
Groves,Example Trial,401,1.78,1.51,2.52,1.28,27363,4526,0,0,0
Groves,Example Trial,401,1.64,2.04,1.59,1.4,27689,3868,0,0,0
Groves,Example Trial,401,1.81,1.6,2.57,1.27,28852,4674,0,0,0
Groves,Example Trial,401,1.62,1.92,1.96,1.29,29966,3909,0,0,0
Groves,Example Trial,401,0.9,1.55,1.51,1.04,27045,2457,0,0,0
Groves,Example Trial,401,3.59,1.92,3.15,1.75,29481,7299,0,0,0
Groves,Example Trial,401,2.31,1.68,2.68,1.39,27092,5419,0,0,0
Groves,Example Trial,401,2.39,2.42,1.85,1.49,27911,5418,0,0,0
Groves,Example Trial,401,2.84,2.22,2.52,1.53,30138,6099,0,0,0
Groves,Example Trial,401,1.55,1.98,1.62,1.28,26488,3825,0,0,0
Groves,Example Trial,401,3.65,2.16,2.91,1.75,30136,7330,0,0,0
Groves,Example Trial,401,2.86,1.88,2.91,1.58,30223,6221,0,0,0
Groves,Example Trial,401,2.12,1.92,2.44,1.39,30716,5091,0,0,0
Groves,Example Trial,401,3.72,2.5,3.15,1.6,33870,8098,0,0,0
Groves,Example Trial,401,3.69,2.81,2.86,1.62,35282,8087,0,0,1
Groves,Example Trial,401,5.08,2.53,3.42,1.8,30658,9915,0,0,0
Groves,Example Trial,401,1.22,1.31,2.07,1.16,25783,3191,0,0,0
Groves,Example Trial,401,3.6,1.9,3.6,1.61,30590,7901,0,0,0
Groves,Example Trial,401,3.54,1.68,3.79,1.58,28418,7926,0,0,0
Groves,Example Trial,401,1.95,1.76,2.57,1.4,32474,4751,0,0,0
Groves,Example Trial,401,2.18,2.04,2.12,1.54,30551,4727,0,0,0
Groves,Example Trial,401,2.1,1.8,2.23,1.52,29053,4577,0,0,0
Groves,Example Trial,401,4.36,2.1,3.97,1.71,32697,9356,0,0,0
Groves,Example Trial,401,2.74,2.06,2.7,1.51,30651,6175,0,0,0
Groves,Example Trial,401,2.64,2.38,2.33,1.49,31297,6018,0,0,0
Groves,Example Trial,401,2.96,1.9,2.84,1.57,28620,6575,0,0,0
Groves,Example Trial,401,2.11,2.36,1.75,1.43,27990,4952,0,0,0
Groves,Example Trial,401,1.86,1.98,2.07,1.45,31951,4333,0,0,0
Groves,Example Trial,401,3.13,1.92,2.86,1.67,29298,6580,0,0,0
Groves,Example Trial,401,2.68,2.32,1.83,1.63,25822,5549,0,0,1
Groves,Example Trial,401,2.64,1.8,2.94,1.38,27662,6263,0,0,0
Groves,Example Trial,401,1.58,1.6,2.12,1.3,27908,3900,0,0,0
Groves,Example Trial,401,1.83,1.92,2.17,1.33,30280,4480,0,0,0
Groves,Example Trial,401,1.82,1.96,1.93,1.49,30969,4023,0,0,0
Groves,Example Trial,401,4.03,2.2,3.5,1.68,32099,8427,0,0,0
Groves,Example Trial,401,2.14,1.9,2.33,1.47,30409,4910,0,0,0
Groves,Example Trial,401,3.69,2,3.1,1.65,27723,7764,0,0,0
Groves,Example Trial,401,0.92,1.66,1.25,1.05,23682,2422,0,0,0
Groves,Example Trial,401,1.93,1.6,2.52,1.35,28203,4793,0,0,0
Groves,Example Trial,401,2.08,2,1.99,1.59,30424,4562,0,0,0
Groves,Example Trial,401,2.2,1.92,2.62,1.35,30868,5508,0,0,0
Groves,Example Trial,401,2.71,1.7,2.97,1.54,28691,6032,0,0,0
Groves,Example Trial,401,0.81,1.37,1.46,1.1,27163,2053,0,0,0
Groves,Example Trial,401,5.48,2.22,3.76,2,30464,10005,0,0,0
Groves,Example Trial,401,2.55,1.78,2.68,1.59,29744,5527,0,0,0
Groves,Example Trial,401,2.05,1.68,2.38,1.5,29256,4675,0,0,0
Groves,Example Trial,401,4.63,2.18,3.42,1.83,29468,8860,0,0,0
Groves,Example Trial,401,1.7,2.16,1.59,1.36,27475,4107,0,0,0
Groves,Example Trial,401,1.41,1.96,1.51,1.29,27077,3437,0,0,0
Groves,Example Trial,401,1.55,1.82,1.96,1.31,30148,3912,0,0,0
Groves,Example Trial,401,1.09,1.55,1.54,1.27,27811,2580,0,0,0
Groves,Example Trial,401,2.6,2.44,1.72,1.7,27440,5167,0,0,1
Groves,Example Trial,401,2.72,1.92,3.18,1.4,31425,6516,0,0,0
Groves,Example Trial,401,3.05,1.9,2.94,1.64,30036,6578,0,0,0
Groves,Example Trial,401,2.69,1.86,2.89,1.5,29974,6142,0,0,0
Groves,Example Trial,401,5.91,2.12,4.05,1.9,27603,10665,0,0,0
Groves,Example Trial,401,3.2,1.82,2.97,1.71,28885,6575,0,0,0
Groves,Example Trial,401,2.85,1.94,2.81,1.6,30604,6256,0,0,0
Groves,Example Trial,401,0.79,1.64,1.32,0.91,24936,2363,0,0,0
Groves,Example Trial,401,4.26,2.3,3.26,1.71,30097,8632,0,0,0
Groves,Example Trial,401,2.26,1.76,2.31,1.55,27883,4831,0,0,0
Groves,Example Trial,401,1.35,1.78,1.64,1.27,27462,3261,0,0,0
Groves,Example Trial,401,1.43,1.37,2.23,1.19,25423,3624,0,0,0
Groves,Example Trial,401,2.85,2.36,1.88,1.69,26309,5630,0,0,1
Groves,Example Trial,401,1.73,2.06,1.88,1.35,30221,4074,0,0,0
Groves,Example Trial,401,2.12,1.9,2.2,1.59,31350,4485,0,0,0
Groves,Example Trial,401,3.85,2,3.39,1.63,28704,8003,0,0,0
Groves,Example Trial,401,1.1,1.7,1.43,1.21,26741,2767,0,0,0
Groves,Example Trial,401,2.96,1.92,2.86,1.62,30053,6377,0,0,0
Groves,Example Trial,401,3.31,2.73,2.23,1.77,32554,6587,0,0,1
Groves,Example Trial,401,2.54,1.94,2.84,1.44,31235,5875,0,0,0
Groves,Example Trial,401,4.47,2.32,3.5,1.83,33242,8904,0,0,0
Groves,Example Trial,401,6.05,2.18,4.29,1.85,28597,11562,0,0,0
Groves,Example Trial,401,4.36,2.36,3.23,1.85,32344,8329,0,0,0
Groves,Example Trial,401,1.56,1.7,2.07,1.27,28648,3818,0,0,0
Groves,Example Trial,401,2.07,1.7,2.57,1.41,29759,4904,0,0,0
Groves,Example Trial,401,2.84,1.78,2.94,1.53,28192,6331,0,0,0
Groves,Example Trial,401,5.77,2.16,4.19,1.85,29017,11225,0,0,0
Groves,Example Trial,401,3.99,2.77,3.07,1.72,36658,8107,0,0,0
Groves,Example Trial,401,4.73,2.04,3.87,1.66,27706,9737,0,0,0
Groves,Example Trial,401,1.72,1.98,1.99,1.34,30696,4148,0,0,0
Groves,Example Trial,401,3.58,1.88,3.44,1.55,28000,7912,0,0,0
Groves,Example Trial,401,0.69,1.47,1.22,0.99,25731,1862,0,0,0
Groves,Example Trial,401,1.44,1.64,2.07,1.29,30411,3644,0,0,0
Groves,Example Trial,401,4.4,2.69,2.86,1.88,32871,8259,0,0,0
Groves,Example Trial,401,0.9,1.23,1.8,0.99,24354,2463,0,0,0
Groves,Example Trial,401,2.06,2.28,1.8,1.52,30281,4648,0,0,0
Groves,Example Trial,401,4.09,2.91,3.07,1.64,35822,8880,0,0,0
Groves,Example Trial,401,2.48,1.8,2.46,1.62,28924,5286,0,0,0
Groves,Example Trial,401,3.65,1.88,3.68,1.5,28431,8453,0,0,0
Groves,Example Trial,401,3.74,2.67,2.44,1.79,31180,7202,0,0,1
Groves,Example Trial,401,3.14,2.55,2.52,1.57,32130,6944,0,0,0
Groves,Example Trial,401,2.65,1.92,2.65,1.52,29184,5988,0,0,0
Groves,Example Trial,401,2,2.22,1.8,1.52,30369,4428,0,0,0
Groves,Example Trial,401,2.09,2.46,1.64,1.52,29341,4793,0,0,0
Groves,Example Trial,401,5.18,2.2,4.13,1.67,29292,10756,0,0,0
Groves,Example Trial,401,2.04,2.16,1.67,1.63,28822,4315,0,0,0
Groves,Example Trial,401,1.67,1.78,2.15,1.29,29561,4164,0,0,0
Groves,Example Trial,401,1.02,1.33,1.78,1.16,26923,2615,0,0,0
Groves,Example Trial,401,2.3,2.18,2.23,1.48,31282,5196,0,0,0
Groves,Example Trial,401,1.03,1.53,1.8,1.13,30213,2723,0,0,0
Groves,Example Trial,401,2.08,1.78,2.23,1.45,27671,4587,0,0,0
Groves,Example Trial,401,1.2,1.84,1.43,1.22,26750,3002,0,0,0
Groves,Example Trial,401,3.31,2.46,2.46,1.71,31263,6686,0,0,0
Groves,Example Trial,401,0.63,1.15,1.46,0.95,25318,1664,0,0,0
Groves,Example Trial,401,5.18,2.24,3.58,1.78,27556,10025,0,0,0
Groves,Example Trial,401,1.82,2.14,1.64,1.4,26996,4315,0,0,0
Groves,Example Trial,401,3.69,2.48,2.89,1.81,35156,7328,0,0,1
Groves,Example Trial,401,3.48,2.4,2.97,1.64,33591,7533,0,0,0
Groves,Example Trial,401,1.79,1.64,2.52,1.26,29091,4604,0,0,0
Groves,Example Trial,401,1.57,1.96,1.64,1.4,28663,3772,0,0,0
Groves,Example Trial,401,3.95,2.18,3.21,1.74,30825,7910,0,0,0
Groves,Example Trial,401,3.97,2.24,3.23,1.74,31710,8169,0,0,0
Groves,Example Trial,401,2.84,2.02,2.62,1.6,29816,6107,0,0,0
Groves,Example Trial,401,2.65,1.7,2.84,1.49,27146,5995,0,0,0
Groves,Example Trial,401,3.47,2.61,2.86,1.63,35064,7666,0,0,0
Groves,Example Trial,401,1.94,1.82,2.46,1.35,31155,4755,0,0,0
Groves,Example Trial,401,4.62,2.06,3.58,1.81,28892,9025,0,0,0
Groves,Example Trial,401,5.68,2.2,3.92,1.83,27785,10753,0,0,0
Groves,Example Trial,401,2.17,2.28,1.99,1.45,30317,5000,0,0,0
Groves,Example Trial,401,4.76,3.41,2.89,1.74,36024,9787,0,0,0
Groves,Example Trial,401,1.56,1.8,1.93,1.33,29618,3835,0,0,0
Groves,Example Trial,401,4.18,2,3.47,1.8,29885,8412,0,0,0
Groves,Example Trial,401,1.04,1.74,1.38,1.1,25397,2782,0,0,0
Groves,Example Trial,401,0.83,1.58,1.32,1,25127,2271,0,0,0
Groves,Example Trial,401,2.31,2.38,1.83,1.51,28470,5126,0,0,0
Groves,Example Trial,401,2.19,1.9,2.44,1.41,29848,5133,0,0,0
Groves,Example Trial,401,1.85,2.08,2.01,1.36,30734,4524,0,0,0
Groves,Example Trial,401,1.62,1.74,2.15,1.29,29789,4083,0,0,0
Groves,Example Trial,401,5.15,2.12,4.29,1.75,30904,10657,0,0,0
Groves,Example Trial,401,3.09,1.84,3.15,1.57,29448,6764,0,0,0
Groves,Example Trial,401,3.24,2.1,2.91,1.59,29989,7107,0,0,0
Groves,Example Trial,401,2.15,1.47,2.68,1.47,26935,4753,0,0,0
Groves,Example Trial,401,4.26,2.12,3.44,1.76,30129,8664,0,0,0
Groves,Example Trial,401,5.29,2.16,4.21,1.87,32145,10337,0,0,0
Groves,Example Trial,401,4.41,1.88,4.08,1.65,28698,9409,0,0,0
Groves,Example Trial,401,3.35,2.2,3.02,1.6,31732,7355,0,0,0
Groves,Example Trial,401,2.5,1.84,2.7,1.55,30801,5542,0,0,0
Groves,Example Trial,401,1.45,2,1.62,1.31,29271,3683,0,0,0
Groves,Example Trial,401,0.78,1.37,1.46,1.04,26669,2152,0,0,0
Groves,Example Trial,401,1.95,1.74,2.49,1.35,29994,4851,0,0,0
Groves,Example Trial,401,3.15,2.24,3.07,1.49,32528,6987,0,0,0
Groves,Example Trial,401,4.46,2,3.87,1.65,28634,9270,0,0,0
Groves,Example Trial,401,2.63,2.2,2.76,1.43,33015,6064,0,0,0
Groves,Example Trial,401,1.57,1.98,1.62,1.41,28807,3565,0,0,0
Groves,Example Trial,401,2.83,1.78,2.89,1.51,27447,6328,0,0,0
Groves,Example Trial,401,3.96,2.1,3.39,1.7,30561,8221,0,0,0
Groves,Example Trial,401,2.83,1.94,2.89,1.49,29518,6553,0,0,0
Groves,Example Trial,401,2.25,1.62,2.7,1.36,26438,5378,0,0,0
Groves,Example Trial,401,2.69,2.14,2.68,1.5,31980,6034,0,0,0
Groves,Example Trial,401,5.07,2.14,3.42,1.92,27716,9395,0,0,0
Groves,Example Trial,401,2.33,1.78,2.62,1.52,30423,5461,0,0,0
Groves,Example Trial,401,4.51,2.18,3.66,1.72,30429,9265,0,0,0
Groves,Example Trial,401,1.25,1.51,1.96,1.23,29122,3220,0,0,0
Groves,Example Trial,401,0.7,1.47,1.22,0.99,25363,1929,0,0,0
Groves,Example Trial,401,1.99,2.14,1.7,1.45,26508,4582,0,0,0
Groves,Example Trial,401,2.76,2.48,2.17,1.59,31002,6139,0,0,0
Groves,Example Trial,401,2.54,2.36,1.85,1.54,26471,5586,0,0,0
Groves,Example Trial,401,1.52,1.7,2.07,1.27,29402,3803,0,0,0
Groves,Example Trial,401,0.86,1.31,1.62,1.1,27144,2163,0,0,0
Groves,Example Trial,401,2.61,2.4,2.23,1.57,32194,5669,0,0,0
Groves,Example Trial,401,2.16,1.72,2.57,1.37,28036,5346,0,0,0
Groves,Example Trial,401,3.67,3.03,2.09,1.76,30369,7578,0,0,0
Groves,Example Trial,401,3.28,1.92,3.26,1.58,30151,6997,0,0,0
Groves,Example Trial,401,4.94,2.1,3.92,1.72,28662,10013,0,0,0
Groves,Example Trial,401,2.93,2.69,2.28,1.51,31607,6524,0,0,0
Groves,Example Trial,401,3.68,2.04,3.13,1.65,28629,7658,0,0,0
Groves,Example Trial,401,3.78,2.06,3.23,1.63,28692,7777,0,0,0
Groves,Example Trial,401,3.25,1.82,3.18,1.69,30095,6932,0,0,0
Groves,Example Trial,401,2.04,1.64,2.41,1.55,30030,4658,0,0,0
Groves,Example Trial,401,2.06,1.64,2.54,1.34,27096,5079,0,0,0
Groves,Example Trial,401,5.57,2.2,4.05,1.84,29433,10684,0,0,0
Groves,Example Trial,401,2.19,2.22,1.88,1.64,31254,4527,0,0,0
Groves,Example Trial,401,3.46,2.4,2.78,1.66,32010,7351,0,0,0
Groves,Example Trial,401,2.47,1.7,2.62,1.65,29753,5375,0,0,0
Groves,Example Trial,401,3.26,2.61,1.96,1.7,26676,6612,0,0,0
Groves,Example Trial,401,4.45,2.12,3.47,1.79,29590,8754,0,0,0
Groves,Example Trial,401,1.36,1.62,1.93,1.25,28737,3317,0,0,0
Groves,Example Trial,401,2.59,2.38,2.07,1.58,30054,5575,0,0,0
Groves,Example Trial,401,2.16,2.34,1.88,1.49,30346,4927,0,0,0
Groves,Example Trial,401,3.13,1.53,3.44,1.66,27913,6264,0,0,0
Groves,Example Trial,401,0.87,1.49,1.38,1.17,27652,2142,0,0,0
Groves,Example Trial,401,3.45,2.32,2.84,1.71,32657,7056,0,0,1
Groves,Example Trial,401,5.46,2.24,3.84,1.94,30562,10142,0,0,0
Groves,Example Trial,401,1.82,2.12,1.75,1.4,28538,4333,0,0,0
Groves,Example Trial,401,3.13,2.3,2.86,1.61,33835,6925,0,0,0
Groves,Example Trial,401,0.77,1.27,1.48,1.01,24654,2000,0,0,0
Groves,Example Trial,401,1.88,2.22,1.75,1.37,28310,4562,0,0,0
Groves,Example Trial,401,1.82,2.24,1.8,1.32,29243,4525,0,0,0
Groves,Example Trial,401,2.7,1.92,2.81,1.45,28974,6218,0,0,0
Groves,Example Trial,401,4.52,2.63,3.68,1.64,35116,9695,0,0,0
Groves,Example Trial,401,0.93,1.27,1.56,1.24,26416,2205,0,0,0
Groves,Example Trial,401,1.9,1.62,2.38,1.38,28003,4562,0,0,0
Groves,Example Trial,401,3.95,2.81,3.15,1.65,36974,8692,0,0,0
Groves,Example Trial,401,6.17,2.22,4.43,1.82,29009,12065,0,0,0
Groves,Example Trial,401,4.25,2.42,3.07,1.8,31465,8387,0,0,0
Groves,Example Trial,401,5.12,2.73,3.82,1.75,35644,10624,0,0,0
Groves,Example Trial,401,3.24,2.26,2.73,1.75,33324,6736,0,0,1
Groves,Example Trial,401,2.11,2.28,1.78,1.48,28466,4755,0,0,0
Groves,Example Trial,401,3.41,1.96,2.89,1.71,28405,6880,0,0,0
Groves,Example Trial,401,6.07,2.32,4.21,1.9,30572,11578,0,0,0
Groves,Example Trial,401,2.78,1.86,2.7,1.65,29806,5981,0,0,0
Groves,Example Trial,401,3.9,2,3.18,1.67,27233,7947,0,0,0
Groves,Example Trial,401,0.79,1.55,1.35,1.03,27281,2144,0,0,0
Groves,Example Trial,401,1.79,2.06,2.15,1.3,32165,4481,0,0,0
Groves,Example Trial,401,3.73,2.3,2.78,1.77,30341,7525,0,0,0
Groves,Example Trial,401,3.77,2,3.1,1.84,30259,7522,0,0,0
Groves,Example Trial,401,4.17,1.9,3.47,1.77,27984,8320,0,0,0
Groves,Example Trial,401,3.53,1.86,3.15,1.62,26888,7325,0,0,0
Groves,Example Trial,401,4.23,2.1,3.29,1.81,29563,8375,0,0,0
Groves,Example Trial,401,5.59,2.77,3.9,1.84,35559,10954,0,0,0
Groves,Example Trial,401,2.82,1.66,3.1,1.47,26824,6519,0,0,0
Groves,Example Trial,401,1.86,1.6,2.44,1.34,28125,4593,0,0,0
Groves,Example Trial,401,4,2.14,3.42,1.72,31470,8261,0,0,0
Groves,Example Trial,401,5.99,2.32,4.53,1.83,32107,11667,0,0,0
Groves,Example Trial,401,1.41,1.45,2.23,1.24,28436,3624,0,0,0
Groves,Example Trial,401,3.8,2.4,3.31,1.67,34911,8245,0,0,0
Groves,Example Trial,401,2.38,1.78,2.7,1.43,28876,5644,0,0,0
Groves,Example Trial,401,1.68,1.55,2.33,1.3,27946,4078,0,0,0
Groves,Example Trial,401,3.21,2.28,2.84,1.62,32678,7077,0,0,0
Groves,Example Trial,401,5.01,2.55,3.07,1.99,31095,8988,0,0,0
Groves,Example Trial,401,1.46,1.58,1.88,1.33,27059,3360,0,0,0
Groves,Example Trial,401,3.65,2.77,2.91,1.65,36438,8549,1,1,1
Groves,Example Trial,401,5.4,2.22,3.68,1.93,29198,10148,0,0,0
Groves,Example Trial,401,1.43,1.92,1.64,1.31,28845,3523,0,0,0
Groves,Example Trial,401,1.13,1.74,1.67,1.12,28800,3113,0,0,0
Groves,Example Trial,401,1.78,1.8,2.23,1.31,29541,4411,0,0,0
Groves,Example Trial,401,2.76,1.78,3.1,1.53,30588,6422,0,0,0
Groves,Example Trial,401,3.56,1.98,3.02,1.65,27714,7312,0,0,0
Groves,Example Trial,401,2.68,2.12,2.57,1.55,31511,6062,0,0,0
Groves,Example Trial,401,3.48,1.9,3.15,1.67,28721,7409,0,0,0
Groves,Example Trial,401,0.83,1.41,1.38,1.14,26725,2091,0,0,0
Groves,Example Trial,401,2.11,2.3,1.75,1.43,27278,4851,0,0,0
Groves,Example Trial,401,4.2,1.98,3.44,1.74,28217,8345,0,0,0
Groves,Example Trial,401,6.11,2.32,4.29,1.83,29809,11602,0,0,0
Groves,Example Trial,401,5.7,2.81,3.44,1.82,30864,10656,0,0,0
Groves,Example Trial,401,5.3,2.02,4.05,1.88,29019,10376,0,0,0
Groves,Example Trial,401,3.56,2.02,3.07,1.63,28394,7602,0,0,0
Groves,Example Trial,401,0.57,1.19,1.3,0.88,23883,1527,0,0,0
Groves,Example Trial,401,4.65,2.04,3.71,1.77,28808,8905,0,0,0
Groves,Example Trial,401,2.76,1.78,2.73,1.63,28698,6050,0,0,0
Groves,Example Trial,401,2.95,2.42,2.54,1.55,32296,6526,0,0,0
Groves,Example Trial,401,1.44,1.88,1.88,1.24,30435,3729,0,0,0
Groves,Example Trial,401,3.68,2.38,3.05,1.69,33336,7871,0,0,0
Groves,Example Trial,401,2.13,2.08,2.28,1.39,30948,5117,0,0,0
Groves,Example Trial,401,3.87,2.02,3.52,1.66,30499,8389,1,0,0
Groves,Example Trial,401,10.93,2.75,5.35,2.15,28940,17904,0,0,0
Groves,Example Trial,401,6.86,2.2,4.16,2.15,28683,11592,0,0,0
Groves,Example Trial,401,1.51,1.39,2.41,1.17,25956,4023,0,0,0
Groves,Example Trial,401,2.24,2,2.36,1.47,30975,5000,0,0,0
Groves,Example Trial,401,4.97,3.33,2.86,1.82,34875,9727,0,0,1
Groves,Example Trial,401,4.68,2.3,3.68,1.7,30745,9718,0,0,0
Groves,Example Trial,401,1.55,1.19,2.73,1.29,27037,3672,0,0,0
Groves,Example Trial,401,3.43,2.77,2.07,1.78,29756,6796,0,0,1
Groves,Example Trial,401,2.7,1.7,2.89,1.46,26566,6099,0,0,0
Groves,Example Trial,401,2.38,2.18,2.25,1.5,30913,5303,0,0,0
Groves,Example Trial,401,2.56,2.46,2.04,1.57,30776,5823,0,0,0
Groves,Example Trial,401,2.58,2.28,2.57,1.46,33158,6089,0,0,0
Groves,Example Trial,401,1.65,1.55,2.12,1.43,28478,3714,0,0,0
Groves,Example Trial,401,2.07,1.8,2.31,1.58,31737,4461,0,0,0
Groves,Example Trial,401,2.43,1.76,2.81,1.43,29103,5684,0,0,0
Groves,Example Trial,401,1.33,1.74,1.56,1.36,27756,3041,0,0,0
Groves,Example Trial,401,1.56,1.55,2.15,1.25,26702,4000,0,0,0
Groves,Example Trial,401,1.34,1.96,1.72,1.2,30189,3584,0,0,0
Groves,Example Trial,401,2.97,1.9,2.76,1.71,30192,6066,0,0,0
Groves,Example Trial,401,2.04,1.88,2.38,1.35,29610,4983,0,0,0
Groves,Example Trial,401,2.56,2.34,1.8,1.71,28134,5304,0,0,1
Groves,Example Trial,401,4.65,2.57,3.52,1.75,34045,9366,0,0,0
Groves,Example Trial,401,2.85,2.06,2.62,1.58,29921,6247,0,0,0
Groves,Example Trial,401,4.01,3.21,2.17,1.77,30746,8208,0,0,1
Groves,Example Trial,401,2.41,2.44,2.04,1.5,30980,5576,0,0,0
Groves,Example Trial,401,2.97,2.81,1.88,1.57,27925,6586,0,0,0
Groves,Example Trial,401,0.71,1.13,1.48,0.98,23083,1849,0,0,0
Groves,Example Trial,401,6.15,2.2,4.56,1.86,30340,12043,0,0,0
Groves,Example Trial,401,4.92,2.16,3.76,1.84,30373,9811,0,0,0
Groves,Example Trial,401,1.14,1.6,1.8,1.16,29305,2968,0,0,0
,,,,,,,,,,,
Culls Weight,0,,,,,,,,,,
,,,,,,,,,,,
Researcher,Trial,Plot,Weight,Width,Length,Height,Shape,Area,Hollow,Double,Knob
Groves,Example Trial,305,1.91,1.66,2.33,1.47,29767,4399,0,0,0
Groves,Example Trial,305,2.12,1.98,2.41,1.39,31286,5161,0,0,0
Groves,Example Trial,305,3.55,1.92,3.18,1.64,28206,7513,0,0,0
Groves,Example Trial,305,3.13,2.38,2.78,1.65,34878,6708,0,0,0
Groves,Example Trial,305,1.28,1.84,1.46,1.31,27493,3053,0,0,0
Groves,Example Trial,305,1.61,2.16,1.56,1.3,27207,4137,0,0,0
Groves,Example Trial,305,0.41,0.75,1.3,0.84,19975,866,0,0,0
Groves,Example Trial,305,2.01,1.58,2.46,1.42,27458,4752,0,0,0
Groves,Example Trial,305,0.82,1.41,1.43,1.1,27047,2118,0,0,0
Groves,Example Trial,305,1.35,1.43,2.04,1.27,27443,3334,0,0,0
Groves,Example Trial,305,3.44,1.96,3.29,1.6,29992,7516,0,0,0
Groves,Example Trial,305,0.9,1.27,1.75,1.02,25188,2518,0,0,0
Groves,Example Trial,305,4.15,2.12,3.29,1.85,31092,8104,0,0,0
Groves,Example Trial,305,2.45,1.7,2.68,1.43,26592,5746,0,0,0
Groves,Example Trial,305,1.37,1.88,1.56,1.29,27615,3364,0,0,0
Groves,Example Trial,305,1.76,2.14,1.64,1.35,26920,4205,0,0,0
Groves,Example Trial,305,1.7,1.49,2.49,1.25,27280,4417,0,0,0
Groves,Example Trial,305,1.58,1.51,2.33,1.33,29616,3929,0,0,0
